director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,Genre,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Paul Feig,464.0,116.0,176.0,322.0,783.0,118099659.0,Action,Ghostbusters ,69757,2097,4.0,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211.0,English,144000000.0,2016.0,370.0,2.35,62000,High
Michael Bay,167.0,153.0,0.0,537.0,13000.0,201573391.0,Action,Armageddon ,322395,26029,0.0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,140000000.0,1998.0,12000.0,2.35,11000,High
Barry Sonnenfeld,208.0,88.0,188.0,826.0,10000.0,190418803.0,Action,Men in Black II ,270207,14823,2.0,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606.0,English,140000000.0,2002.0,3000.0,1.85,2000,High
Robert Zemeckis,287.0,115.0,0.0,964.0,18000.0,82161969.0,Action,Beowulf ,142440,31523,1.0,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505.0,English,150000000.0,2007.0,12000.0,2.35,3000,High
Alessandro Carloni,210.0,95.0,5.0,967.0,24000.0,143523463.0,Action,Kung Fu Panda 3 ,64322,36095,0.0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145.0,English,145000000.0,2016.0,11000.0,2.35,24000,High
Brad Bird,432.0,133.0,663.0,690.0,10000.0,209364921.0,Action,Mission: Impossible - Ghost Protocol ,365104,21768,3.0,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512.0,English,145000000.0,2011.0,10000.0,2.35,35000,High
Peter Ramsey,256.0,97.0,52.0,161.0,20000.0,103400692.0,Adventure,Rise of the Guardians ,123553,20645,0.0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174.0,English,145000000.0,2012.0,315.0,1.85,25000,High
Dean Parisot,135.0,90.0,23.0,233.0,957.0,110332737.0,Comedy,Fun with Dick and Jane ,110788,1997,1.0,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258.0,English,100000000.0,2005.0,550.0,2.35,2000,High
Ridley Scott,314.0,150.0,0.0,748.0,23000.0,65007045.0,Action,Exodus: Gods and Kings ,128682,26490,0.0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657.0,English,140000000.0,2014.0,893.0,2.35,51000,High
Sam Raimi,291.0,121.0,0.0,4000.0,24000.0,403706375.0,Action,Spider-Man ,544665,40484,0.0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012.0,English,139000000.0,2002.0,11000.0,1.85,5000,High
Alex Proyas,184.0,126.0,295.0,284.0,18000.0,31141074.0,Action,Gods of Egypt ,51892,19769,4.0,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273.0,English,140000000.0,2016.0,934.0,2.35,24000,High
Rob Cohen,145.0,121.0,357.0,653.0,820.0,31704416.0,Action,Stealth ,45455,2705,0.0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388.0,English,135000000.0,2005.0,780.0,2.35,0,Medium
Richard Donner,141.0,127.0,503.0,91.0,5000.0,129734803.0,Action,Lethal Weapon 4 ,127497,6171,2.0,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287.0,English,140000000.0,1998.0,808.0,2.35,0,High
Ang Lee,267.0,138.0,0.0,258.0,820.0,132122995.0,Action,Hulk ,212106,1814,0.0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445.0,English,137000000.0,2003.0,300.0,1.85,0,High
Jon M. Chu,351.0,122.0,209.0,934.0,17000.0,122512052.0,Action,G.I. Joe: Retaliation ,146352,31958,6.0,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288.0,English,130000000.0,2013.0,12000.0,2.35,42000,High
Breck Eisner,163.0,124.0,42.0,848.0,11000.0,68642452.0,Action,Sahara ,77673,13073,3.0,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463.0,English,130000000.0,2005.0,973.0,2.35,0,High
Hironobu Sakaguchi,166.0,106.0,6.0,422.0,12000.0,32131830.0,Action,Final Fantasy: The Spirits Within ,72259,15015,1.0,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788.0,English,137000000.0,2001.0,2000.0,1.85,0,High
Joe Johnston,510.0,124.0,394.0,2000.0,11000.0,176636816.0,Action,Captain America: The First Avenger ,508818,19761,0.0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679.0,English,140000000.0,2011.0,3000.0,2.35,46000,High
Michael Apted,197.0,128.0,150.0,244.0,766.0,126930660.0,Action,The World Is Not Enough ,157519,2037,2.0,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683.0,English,135000000.0,1999.0,536.0,2.35,2000,High
Peter Weir,244.0,138.0,608.0,168.0,613.0,93926386.0,Action,Master and Commander: The Far Side of the World ,168207,1205,1.0,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684.0,English,150000000.0,2003.0,172.0,2.35,0,High
Bill Condon,322.0,115.0,386.0,12000.0,21000.0,292298923.0,Adventure,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,3.0,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,120000000.0,2012.0,17000.0,2.35,65000,High
George Miller,156.0,100.0,750.0,988.0,49000.0,63992328.0,Animation,Happy Feet 2 ,32399,62644,0.0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79.0,English,135000000.0,2011.0,11000.0,2.35,0,High
Louis Leterrier,354.0,135.0,255.0,882.0,3000.0,134518390.0,Action,The Incredible Hulk ,326286,5811,0.0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643.0,English,150000000.0,2008.0,1000.0,2.35,0,High
Steven Spielberg,252.0,117.0,14000.0,358.0,535.0,52792307.0,Adventure,The BFG ,12572,1950,0.0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106.0,English,140000000.0,2016.0,400.0,2.35,27000,High
David Soren,166.0,96.0,13.0,463.0,16000.0,83024900.0,Adventure,Turbo ,62424,17416,0.0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90.0,English,135000000.0,2013.0,881.0,2.35,13000,High
Gore Verbinski,362.0,107.0,563.0,939.0,40000.0,123207194.0,Adventure,Rango ,183208,43291,0.0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337.0,English,135000000.0,2011.0,1000.0,2.35,26000,High
Eric Darnell,153.0,92.0,35.0,179.0,19000.0,83348920.0,Adventure,Penguins of Madagascar ,60230,19963,0.0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118.0,English,132000000.0,2014.0,411.0,1.85,11000,High
Peyton Reed,517.0,117.0,235.0,680.0,2000.0,180191634.0,Action,Ant-Man ,313866,5730,6.0,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549.0,English,130000000.0,2015.0,2000.0,1.85,61000,High
Bill Condon,322.0,115.0,386.0,12000.0,21000.0,292298923.0,Adventure,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,3.0,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,120000000.0,2012.0,17000.0,2.35,65000,High
Tim Johnson,165.0,94.0,12.0,183.0,17000.0,177343675.0,Adventure,Home ,70121,17883,0.0,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214.0,English,135000000.0,2015.0,523.0,1.85,26000,High
Steven Spielberg,401.0,116.0,14000.0,807.0,10000.0,234277056.0,Adventure,War of the Worlds ,334345,12758,0.0,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741.0,English,132000000.0,2005.0,1000.0,1.85,0,High
Michael Bay,94.0,147.0,0.0,877.0,10000.0,138396624.0,Action,Bad Boys II ,178126,12954,1.0,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511.0,English,130000000.0,2003.0,898.0,2.35,0,High
Chris Miller,246.0,90.0,50.0,397.0,4000.0,149234747.0,Action,Puss in Boots ,114287,5046,0.0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137.0,English,130000000.0,2011.0,442.0,2.35,16000,High
Phillip Noyce,330.0,101.0,176.0,282.0,11000.0,118311368.0,Action,Salt ,245621,12406,1.0,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514.0,English,110000000.0,2010.0,702.0,2.35,23000,High
Darren Aronofsky,434.0,138.0,0.0,8000.0,12000.0,101160529.0,Action,Noah ,200022,32355,2.0,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240.0,English,125000000.0,2014.0,9000.0,1.85,71000,High
Steven Spielberg,440.0,107.0,14000.0,845.0,2000.0,77564037.0,Action,The Adventures of Tintin ,177383,4631,1.0,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447.0,English,135000000.0,2011.0,871.0,2.35,44000,High
Baz Luhrmann,245.0,165.0,1000.0,165.0,309.0,49551662.0,Adventure,Australia ,102338,921,0.0,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450.0,English,130000000.0,2008.0,284.0,2.35,0,High
M. Night Shyamalan,349.0,100.0,0.0,894.0,10000.0,60522097.0,Action,After Earth ,158720,14168,0.0,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744.0,English,130000000.0,2013.0,943.0,2.35,37000,Medium
Eric Leighton,145.0,82.0,0.0,388.0,1000.0,137748063.0,Adventure,Dinosaur ,38438,2945,1.0,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241.0,English,127500000.0,2000.0,558.0,1.85,0,High
Shawn Levy,154.0,98.0,189.0,1000.0,49000.0,113733726.0,Adventure,Night at the Museum: Secret of the Tomb ,67223,53587,7.0,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126.0,English,127000000.0,2014.0,3000.0,1.85,11000,High
Tom McGrath,233.0,95.0,96.0,8000.0,24000.0,148337537.0,Action,Megamind ,172754,46120,3.0,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187.0,English,130000000.0,2010.0,11000.0,2.35,13000,High
Robert Schwentke,208.0,96.0,124.0,1000.0,16000.0,33592415.0,Action,R.I.P.D. ,91640,31549,2.0,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210.0,English,130000000.0,2013.0,12000.0,2.35,20000,High
Matt Birch,4.0,,0.0,1000.0,10000.0,,Fantasy,Harry Potter and the Deathly Hallows: Part I ,252,14719,1.0,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,2.0,English,,2010.0,2000.0,,25,High
Francis Lawrence,403.0,123.0,508.0,14000.0,34000.0,337103873.0,Adventure,The Hunger Games: Mockingjay - Part 1 ,305008,81385,1.0,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591.0,English,125000000.0,2014.0,22000.0,2.35,52000,High
Ron Howard,294.0,174.0,2000.0,362.0,15000.0,217536138.0,Mystery,The Da Vinci Code ,314253,16008,2.0,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966.0,English,125000000.0,2006.0,574.0,2.35,0,High
Carlos Saldanha,159.0,101.0,107.0,56.0,688.0,131536019.0,Adventure,Rio 2 ,58498,1031,0.0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,99.0,English,103000000.0,2014.0,237.0,2.35,0,High
Justin Lin,342.0,132.0,681.0,12000.0,23000.0,209805005.0,Action,Fast Five ,284792,55345,3.0,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366.0,English,125000000.0,2011.0,14000.0,2.35,54000,High
Louis Leterrier,344.0,106.0,255.0,850.0,14000.0,163192114.0,Action,Clash of the Titans ,229679,18003,0.0,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637.0,English,125000000.0,2010.0,1000.0,2.35,15000,High
John McTiernan,85.0,102.0,323.0,241.0,845.0,32694788.0,Action,The 13th Warrior ,101411,1815,1.0,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546.0,English,85000000.0,1999.0,372.0,2.35,0,High
Tony Gilroy,436.0,135.0,209.0,602.0,10000.0,113165635.0,Action,The Bourne Legacy ,229823,12175,0.0,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,504.0,English,125000000.0,2012.0,826.0,2.35,31000,High
Joel Schumacher,183.0,125.0,541.0,409.0,920.0,107285004.0,Action,Batman & Robin ,189855,2699,3.0,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018.0,English,125000000.0,1997.0,890.0,1.85,0,Medium
Ron Howard,175.0,110.0,2000.0,636.0,1000.0,260031035.0,Comedy,How the Grinch Stole Christmas ,141414,4146,0.0,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,482.0,English,123000000.0,2000.0,722.0,1.85,0,High
Roland Emmerich,239.0,124.0,776.0,812.0,15000.0,186739919.0,Action,The Day After Tomorrow ,333248,20553,0.0,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,1159.0,English,125000000.0,2004.0,2000.0,2.35,19000,High
John Woo,237.0,123.0,610.0,653.0,10000.0,215397307.0,Action,Mission: Impossible II ,242188,11930,0.0,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,1426.0,English,125000000.0,2000.0,794.0,2.35,0,High
Wolfgang Petersen,231.0,130.0,249.0,461.0,784.0,182618434.0,Action,The Perfect Storm ,133076,2684,0.0,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,779.0,English,140000000.0,2000.0,638.0,2.35,0,High
Tim Story,262.0,92.0,167.0,702.0,11000.0,131920333.0,Action,Fantastic 4: Rise of the Silver Surfer ,213275,15302,3.0,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436.0,English,130000000.0,2007.0,2000.0,2.35,0,High
Mark Steven Johnson,276.0,123.0,160.0,402.0,12000.0,115802596.0,Action,Ghost Rider ,182661,14017,1.0,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681.0,English,110000000.0,2007.0,701.0,2.35,0,Medium
Paul Greengrass,267.0,123.0,521.0,265.0,13000.0,108521835.0,Action,Jason Bourne ,40123,13752,0.0,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,297.0,English,120000000.0,2016.0,365.0,2.35,31000,High
McG,102.0,107.0,368.0,1000.0,2000.0,100685880.0,Action,Charlie's Angels: Full Throttle ,100821,4046,0.0,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,554.0,English,120000000.0,2003.0,1000.0,2.35,0,Medium
Ridley Scott,775.0,124.0,0.0,641.0,13000.0,126464904.0,Adventure,Prometheus ,456260,24098,0.0,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,2326.0,English,130000000.0,2012.0,9000.0,2.35,97000,High
Rob Minkoff,71.0,77.0,50.0,537.0,886.0,64736114.0,Adventure,Stuart Little 2 ,36471,2682,0.0,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,69.0,English,120000000.0,2002.0,799.0,1.85,459,Medium
Neill Blomkamp,476.0,109.0,662.0,1000.0,13000.0,93050117.0,Action,Elysium ,338087,17689,0.0,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,814.0,English,115000000.0,2013.0,2000.0,2.35,61000,High
David Twohy,207.0,134.0,123.0,567.0,14000.0,57637485.0,Action,The Chronicles of Riddick ,183909,17159,0.0,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,666.0,English,105000000.0,2004.0,850.0,2.35,0,High
José Padilha,492.0,117.0,294.0,1000.0,10000.0,58607007.0,Action,RoboCop ,182899,14161,0.0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,630.0,English,100000000.0,2014.0,2000.0,2.35,60000,High
Lana Wachowski,284.0,135.0,0.0,87.0,690.0,43929341.0,Action,Speed Racer ,57873,902,0.0,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,414.0,English,120000000.0,2008.0,107.0,2.35,0,High
James L. Brooks,168.0,121.0,274.0,157.0,273.0,30212620.0,Comedy,How Do You Know ,35066,993,4.0,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,196.0,English,120000000.0,2010.0,216.0,1.85,0,Medium
James Mangold,283.0,117.0,446.0,877.0,10000.0,76418654.0,Action,Knight and Day ,148280,12731,0.0,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,348.0,English,117000000.0,2010.0,973.0,2.35,11000,High
Joseph Kosinski,539.0,124.0,364.0,1000.0,11000.0,89021735.0,Action,Oblivion ,387436,22004,0.0,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,892.0,English,120000000.0,2013.0,10000.0,2.35,71000,High
George Lucas,284.0,142.0,0.0,4000.0,20000.0,310675583.0,Action,Star Wars: Episode II - Attack of the Clones ,464310,42990,3.0,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,3516.0,English,115000000.0,2002.0,16000.0,1.78,0,High
James Mangold,440.0,138.0,446.0,929.0,20000.0,132550960.0,Action,The Wolverine ,328067,23755,1.0,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533.0,English,120000000.0,2013.0,992.0,2.35,68000,High
George Lucas,320.0,136.0,0.0,1000.0,20000.0,474544677.0,Action,Star Wars: Episode I - The Phantom Menace ,534658,37723,1.0,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597.0,English,115000000.0,1999.0,14000.0,2.35,13000,High
Kirk De Micco,257.0,98.0,16.0,12000.0,16000.0,187165546.0,Adventure,The Croods ,150618,43286,3.0,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195.0,English,135000000.0,2013.0,15000.0,2.35,28000,High
Frédéric Forestier,33.0,116.0,0.0,141.0,936.0,,Adventure,Asterix at the Olympic Games ,20567,1609,1.0,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36.0,French,78000000.0,2008.0,276.0,2.35,291,Medium
John Woo,152.0,153.0,610.0,617.0,12000.0,40911830.0,Action,Windtalkers ,55994,15046,0.0,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454.0,English,115000000.0,2002.0,836.0,2.35,0,High
Cedric Nicolas-Troyan,231.0,120.0,19.0,9000.0,26000.0,47952020.0,Action,The Huntsman: Winter's War ,37750,46719,2.0,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134.0,English,115000000.0,2016.0,11000.0,2.35,16000,High
Jonathan Liebesman,348.0,101.0,473.0,429.0,833.0,190871240.0,Action,Teenage Mutant Ninja Turtles ,167085,2690,0.0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491.0,English,125000000.0,2014.0,809.0,2.35,62000,High
Roger Donaldson,93.0,108.0,79.0,268.0,650.0,67155742.0,Action,Dante's Peak ,62271,1569,1.0,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277.0,English,116000000.0,1997.0,293.0,2.35,0,High
Dave Green,181.0,112.0,13.0,799.0,5000.0,81638674.0,Action,Teenage Mutant Ninja Turtles: Out of the Shadows ,17533,8306,,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115.0,English,135000000.0,2016.0,833.0,2.35,12000,High
Josh Trank,369.0,100.0,128.0,78.0,596.0,56114221.0,Action,Fantastic Four ,110486,1261,3.0,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695.0,English,120000000.0,2015.0,360.0,2.35,41000,Medium
Shawn Levy,179.0,108.0,189.0,1000.0,49000.0,250863268.0,Action,Night at the Museum ,234480,55486,2.0,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444.0,English,110000000.0,2006.0,3000.0,1.85,3000,High
Brad Peyton,358.0,114.0,62.0,884.0,12000.0,155181732.0,Action,San Andreas ,147497,16718,0.0,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,499.0,English,110000000.0,2015.0,2000.0,2.35,52000,High
Roger Spottiswoode,160.0,119.0,55.0,387.0,811.0,125332007.0,Action,Tomorrow Never Dies ,149680,2958,3.0,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,328.0,English,110000000.0,1997.0,766.0,2.35,0,High
Roland Emmerich,192.0,142.0,776.0,1000.0,13000.0,113330342.0,Action,The Patriot ,207613,19454,1.0,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,1144.0,English,110000000.0,2000.0,2000.0,2.35,4000,High
Steven Soderbergh,198.0,125.0,0.0,350.0,11000.0,125531634.0,Crime,Ocean's Twelve ,284852,19359,0.0,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,627.0,English,110000000.0,2004.0,8000.0,2.35,0,High
Doug Liman,233.0,126.0,218.0,322.0,11000.0,186336103.0,Action,Mr. & Mrs. Smith ,348861,22722,2.0,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798.0,English,120000000.0,2005.0,11000.0,2.35,0,High
Robert Schwentke,263.0,119.0,124.0,1000.0,14000.0,129995817.0,Adventure,Insurgent ,154621,22622,0.0,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,258.0,English,110000000.0,2015.0,5000.0,2.35,27000,High
Rob Letterman,184.0,85.0,11.0,116.0,480.0,42776259.0,Adventure,Gulliver's Travels ,53160,1173,1.0,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,121.0,English,112000000.0,2010.0,392.0,2.35,0,Medium
Michel Gondry,447.0,119.0,1000.0,741.0,11000.0,98780042.0,Action,The Green Hornet ,136019,13391,0.0,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,443.0,English,120000000.0,2011.0,1000.0,2.35,14000,High
Noam Murro,366.0,102.0,263.0,1000.0,6000.0,106369117.0,Action,300: Rise of an Empire ,225273,10583,0.0,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,523.0,English,110000000.0,2014.0,1000.0,2.35,71000,High
Raja Gosnell,172.0,103.0,67.0,111.0,383.0,142614158.0,Adventure,The Smurfs ,66593,692,3.0,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,153.0,English,110000000.0,2011.0,113.0,1.78,31000,High
Will Finn,104.0,76.0,6.0,421.0,12000.0,50026353.0,Animation,Home on the Range ,13581,13607,0.0,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,88.0,English,110000000.0,2004.0,513.0,1.78,304,Medium
Robert Schwentke,181.0,120.0,124.0,943.0,6000.0,66002193.0,Action,Allegiant ,44296,12452,3.0,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,144.0,English,110000000.0,2016.0,5000.0,2.35,12000,High
Shawn Levy,327.0,127.0,189.0,544.0,20000.0,85463309.0,Action,Real Steel ,254841,22254,1.0,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,426.0,English,110000000.0,2011.0,929.0,2.35,36000,High
Raja Gosnell,125.0,105.0,67.0,40.0,681.0,71017784.0,Adventure,The Smurfs 2 ,27257,914,3.0,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,59.0,English,105000000.0,2013.0,71.0,1.85,0,Medium
Jan de Bont,79.0,121.0,101.0,202.0,673.0,48068396.0,Action,Speed 2: Cruise Control ,60573,2027,0.0,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,248.0,English,160000000.0,1997.0,368.0,2.35,894,Medium
Gavin Hood,326.0,114.0,151.0,430.0,11000.0,61656849.0,Action,Ender's Game ,184561,12908,4.0,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,554.0,English,110000000.0,2013.0,635.0,2.35,123000,High
Len Wiseman,354.0,129.0,235.0,297.0,13000.0,134520804.0,Action,Live Free or Die Hard ,336235,13961,1.0,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,782.0,English,110000000.0,2007.0,300.0,2.35,0,High
Frank Coraci,188.0,120.0,153.0,447.0,1000.0,24004159.0,Action,Around the World in 80 Days ,68720,3175,0.0,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,110000000.0,2004.0,1000.0,2.35,0,High
Michael Mann,174.0,165.0,0.0,780.0,10000.0,58183966.0,Biography,Ali ,79186,14196,1.0,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,386.0,English,107000000.0,2001.0,851.0,2.35,0,High
Bo Welch,109.0,82.0,34.0,434.0,760.0,100446895.0,Adventure,The Cat in the Hat ,36033,2762,1.0,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,456.0,English,109000000.0,2003.0,743.0,1.85,946,Medium
Alex Proyas,225.0,115.0,295.0,466.0,10000.0,144795350.0,Action,"I, Robot ",387632,12068,1.0,http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,789.0,English,120000000.0,2004.0,981.0,2.35,0,High
Ridley Scott,239.0,194.0,0.0,195.0,14000.0,47396698.0,Action,Kingdom of Heaven ,217373,19600,1.0,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,942.0,English,130000000.0,2005.0,5000.0,2.35,0,High
Rob Minkoff,101.0,84.0,50.0,692.0,979.0,140015224.0,Adventure,Stuart Little ,94172,3382,0.0,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,179.0,English,133000000.0,1999.0,886.0,1.85,0,High
Ron Clements,228.0,97.0,63.0,525.0,852.0,104374107.0,Animation,The Princess and the Frog ,89351,2480,0.0,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,214.0,English,105000000.0,2009.0,578.0,1.85,5000,High
Christopher Barnard,,22.0,0.0,,5.0,,Comedy,"10,000 B.C.             ",6,5,0.0,http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1,,,,,,,0,High
Michael Bay,257.0,136.0,0.0,3000.0,19000.0,35799026.0,Action,The Island ,263329,34839,1.0,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899.0,English,126000000.0,2005.0,12000.0,2.35,0,High
